600
Taste 1 , Taste 0
2.880952380952381 , -2.5
8.583333333333334 , -5.138888888888889
16.154761904761905 , -7.361111111111111
23.19047619047619 , -10
30.904761904761905 , -12.222222222222221
39.107142857142854 , -14.027777777777779
46.607142857142854 , -16.52777777777778
54.285714285714285 , -18.88888888888889
60.79761904761905 , -22.083333333333332
69.36904761904762 , -23.75
76.1547619047619 , -26.805555555555557
83.6547619047619 , -29.305555555555557
90.97619047619048 , -31.72222222222222
98.77380952380952 , -33.02777777777778
106.48809523809524 , -34.80555555555556
112.21428571428571 , -37.166666666666664
119.28571428571429 , -39.44444444444444
125.64285714285714 , -42.5
132.72619047619048 , -44.02777777777778
137.9404761904762 , -47.19444444444444
144.0595238095238 , -50.138888888888886
151.27380952380952 , -51.083333333333336
158.6547619047619 , -52.416666666666664
165.83333333333334 , -53.94444444444444
173.32142857142858 , -56.083333333333336
180.98809523809524 , -57.30555555555556
187.1904761904762 , -58.111111111111114
194.96428571428572 , -59.25
199.58333333333334 , -61.361111111111114
206.5952380952381 , -61.94444444444444
212.77380952380952 , -63.583333333333336
219.97619047619048 , -64.05555555555556
225.46428571428572 , -66.19444444444444
232.01190476190476 , -65.80555555555556
237.91666666666666 , -65.47222222222223
244.52380952380952 , -66.55555555555556
250.96428571428572 , -67.25
256.7738095238095 , -68.58333333333333
263.01190476190476 , -69.25
268.0357142857143 , -68.63888888888889
272.5595238095238 , -68.75
277.3095238095238 , -65.61111111111111
280.07142857142856 , -61.94444444444444
281.9047619047619 , -58.333333333333336
282.75 , -53.19444444444444
281.8452380952381 , -45.416666666666664
280.75 , -37.083333333333336
279.1190476190476 , -31.38888888888889
276.92857142857144 , -26.38888888888889
274.8452380952381 , -17.63888888888889
272.64285714285717 , -9.722222222222221
270.6547619047619 , -2.638888888888889
268.0952380952381 , 3.888888888888889
265.7738095238095 , 10.416666666666666
263.3333333333333 , 18.333333333333332
260.5357142857143 , 23.75
257.73809523809524 , 29.166666666666668
255.35714285714286 , 37.5
252.61904761904762 , 43.333333333333336
250.23809523809524 , 51.666666666666664
247.5595238095238 , 57.916666666666664
245.11904761904762 , 65.83333333333333
242.4404761904762 , 72.08333333333333
239.70238095238096 , 77.91666666666667
236.96428571428572 , 83.75
234.58333333333334 , 92.08333333333333
232.20238095238096 , 100.41666666666667
229.58333333333334 , 107.08333333333333
227.20238095238096 , 115.41666666666667
224.4047619047619 , 120.83333333333333
221.8452380952381 , 127.91666666666667
219.10714285714286 , 133.75
216.66666666666666 , 141.66666666666666
214.3452380952381 , 150.41666666666666
211.96428571428572 , 158.75
209.9404761904762 , 169.58333333333334
207.26190476190476 , 175.83333333333334
204.88095238095238 , 184.16666666666666
202.5595238095238 , 192.91666666666666
200 , 200
