600
Taste 1 , Taste 0
2.5476190476190474 , 2.8333333333333335
7.892857142857143 , 7.25
13.523809523809524 , 14.88888888888889
20.583333333333332 , 20.97222222222222
27.095238095238095 , 30.444444444444443
34.595238095238095 , 37.94444444444444
41.55952380952381 , 46.69444444444444
50.13095238095238 , 51.69444444444444
58.523809523809526 , 57.111111111111114
66.20238095238095 , 63.638888888888886
74.41666666666667 , 68.91666666666667
82.27380952380952 , 75.58333333333333
89.41666666666667 , 83.58333333333333
97.45238095238095 , 89.27777777777777
105.48809523809524 , 95.52777777777777
113.70238095238095 , 101.36111111111111
121.45238095238095 , 106.5
126.9047619047619 , 115.22222222222223
133.32142857142858 , 122.91666666666667
140.79761904761904 , 129.58333333333334
148.23809523809524 , 136.11111111111111
155.0952380952381 , 144.44444444444446
160.71428571428572 , 152.44444444444446
167.45238095238096 , 159.5
174.75 , 166.36111111111111
181.52380952380952 , 173.22222222222223
187.45238095238096 , 181.05555555555554
194.02380952380952 , 186.72222222222223
200.41666666666666 , 194.25
207.23809523809524 , 199.88888888888889
213.52380952380952 , 204.88888888888889
220.21428571428572 , 210.27777777777777
226.78571428571428 , 213.83333333333334
233.83333333333334 , 216.61111111111111
239.66666666666666 , 220.44444444444446
245.73809523809524 , 225.16666666666666
252.07142857142858 , 228.5
257.82142857142856 , 232.30555555555554
263.04761904761904 , 237.11111111111111
266.7857142857143 , 242.72222222222223
269.95238095238096 , 245.33333333333334
271.23809523809524 , 250.33333333333334
272.67857142857144 , 254.19444444444446
273.2261904761905 , 258.69444444444446
273.35714285714283 , 262.6111111111111
273.6904761904762 , 264.27777777777777
273.9404761904762 , 267.25
272.8452380952381 , 269.5833333333333
271.3333333333333 , 270.8888888888889
269.89285714285717 , 269.47222222222223
268.04761904761904 , 268.77777777777777
266.32142857142856 , 267.69444444444446
264.4761904761905 , 266.3333333333333
262.39285714285717 , 265.0833333333333
260.4642857142857 , 263.69444444444446
258.4761904761905 , 261.8888888888889
255.95238095238096 , 260.77777777777777
253.21428571428572 , 258.8333333333333
250.77380952380952 , 256.52777777777777
248.6904761904762 , 253.05555555555554
246.3095238095238 , 250.27777777777777
243.51190476190476 , 248.47222222222223
241.36904761904762 , 245.13888888888889
239.46428571428572 , 241.25
236.78571428571428 , 239.16666666666666
234.4047619047619 , 236.38888888888889
231.60714285714286 , 234.58333333333334
229.10714285714286 , 232.08333333333334
226.60714285714286 , 229.58333333333334
223.92857142857142 , 227.5
221.25 , 225.41666666666666
218.86904761904762 , 222.63888888888889
216.1904761904762 , 220.55555555555554
213.8095238095238 , 217.77777777777777
211.01190476190476 , 215.97222222222223
208.21428571428572 , 214.16666666666666
205.77380952380952 , 211.52777777777777
203.45238095238096 , 208.61111111111111
201.72619047619048 , 204.30555555555554
200 , 200
