500
Taste 1 , Taste 0
6.309523809523809 , 1.9444444444444444
9.904761904761905 , 10.333333333333334
15.464285714285714 , 19.13888888888889
22.178571428571427 , 25.583333333333332
25.392857142857142 , 34.416666666666664
29.702380952380953 , 40.25
31.273809523809526 , 46.916666666666664
30.571428571428573 , 55.666666666666664
29.035714285714285 , 65.25
27.773809523809526 , 70.75
25.583333333333332 , 78.86111111111111
22.964285714285715 , 85.08333333333333
20.511904761904763 , 92.25
17.892857142857142 , 97.69444444444444
15.392857142857142 , 104.52777777777777
12.654761904761905 , 109.02777777777777
9.857142857142858 , 113.44444444444444
10.511904761904763 , 117.47222222222223
15.619047619047619 , 125
20.142857142857142 , 130.22222222222223
23.88095238095238 , 135.05555555555554
23.88095238095238 , 139.94444444444446
26.488095238095237 , 146.52777777777777
29.892857142857142 , 152.58333333333334
34.714285714285715 , 160.22222222222223
37.535714285714285 , 166.86111111111111
37.285714285714285 , 172.66666666666666
35.214285714285715 , 176.72222222222223
34.29761904761905 , 182.97222222222223
33.5 , 191.05555555555554
38.964285714285715 , 197.41666666666666
42.13095238095238 , 202.91666666666666
42.666666666666664 , 207.77777777777777
41.904761904761905 , 213.88888888888889
40.80952380952381 , 218.33333333333334
42.607142857142854 , 223.69444444444446
48.26190476190476 , 230.83333333333334
55.48809523809524 , 234.41666666666666
59.273809523809526 , 239.02777777777777
61 , 243.11111111111111
61.892857142857146 , 249.36111111111111
63.857142857142854 , 256.22222222222223
72.19047619047619 , 259.6666666666667
77.55952380952381 , 263.25
85.01190476190476 , 265.97222222222223
93.39285714285714 , 267.30555555555554
101.42857142857143 , 268.3333333333333
109.14285714285714 , 269.22222222222223
116.47619047619048 , 269.77777777777777
121.97619047619048 , 269.27777777777777
130.01190476190476 , 268.8611111111111
136.89285714285714 , 266.9166666666667
143.72619047619048 , 266.19444444444446
150.73809523809524 , 264.3888888888889
159.11904761904762 , 263.27777777777777
165.42857142857142 , 261.3333333333333
171.86904761904762 , 259.52777777777777
178.98809523809524 , 258.69444444444446
182.54761904761904 , 257.1666666666667
188.85714285714286 , 256.3333333333333
194.86904761904762 , 253.97222222222223
201.5 , 252.5
208.03571428571428 , 250.13888888888889
213.76190476190476 , 247.77777777777777
219.3452380952381 , 245.41666666666666
221.27380952380952 , 243.47222222222223
222.25 , 240.97222222222223
221.83333333333334 , 238.05555555555554
220.77380952380952 , 234.30555555555554
220.47619047619048 , 231.11111111111111
218.97619047619048 , 228.05555555555554
217.23809523809524 , 225
215.26190476190476 , 221.94444444444446
212.9404761904762 , 219.02777777777777
211.01190476190476 , 215.97222222222223
208.51190476190476 , 213.47222222222223
206.1904761904762 , 210.55555555555554
203.63095238095238 , 208.19444444444446
201.60714285714286 , 204.58333333333334
200 , 200
