900
Taste 1 , Taste 0
1.5 , 3.3
6.666666666666667 , 3.8666666666666667
13.616666666666667 , 2.9166666666666665
19.183333333333334 , 1.6166666666666667
25.25 , 0.8166666666666667
27.75 , 0.9166666666666666
33.1 , 0.6333333333333333
36.75 , 0.9166666666666666
41.71666666666667 , 0.55
45.583333333333336 , 1.0833333333333333
49.333333333333336 , 2.933333333333333
53.05 , 4.083333333333333
55.766666666666666 , 5.3
59.4 , 6.333333333333333
61.083333333333336 , 8.65
63.016666666666666 , 11.383333333333333
64.7 , 14.366666666666667
64.55 , 19.583333333333332
63.916666666666664 , 25.55
62.93333333333333 , 31.666666666666668
61.53333333333333 , 38.13333333333333
60.88333333333333 , 44.18333333333333
59.86666666666667 , 49
59.31666666666667 , 54.61666666666667
59.61666666666667 , 60.31666666666667
59.31666666666667 , 65.48333333333333
58.5 , 70.23333333333333
58.56666666666667 , 74.5
59.61666666666667 , 77.71666666666667
61.31666666666667 , 82.21666666666667
63.266666666666666 , 86
66.41666666666667 , 88.65
68.08333333333333 , 92.31666666666666
71.15 , 93.71666666666667
75.98333333333333 , 94.48333333333333
81.8 , 94.13333333333334
85.36666666666666 , 94.76666666666667
90.15 , 96.05
95.96666666666667 , 95.76666666666667
101.41666666666667 , 95.58333333333333
107.81666666666666 , 94.25
113.68333333333334 , 93.05
120.93333333333334 , 92.4
127.78333333333333 , 91.28333333333333
133.2 , 90.06666666666666
137 , 88.33333333333333
139.85 , 87.35
145.78333333333333 , 86.81666666666666
149.71666666666667 , 87.08333333333333
152.36666666666667 , 88.9
154.45 , 90.88333333333334
157.01666666666668 , 92.11666666666666
158.96666666666667 , 95.63333333333334
159.76666666666668 , 98.5
161.96666666666667 , 102.23333333333333
162.48333333333332 , 107.58333333333333
161.96666666666667 , 112.5
161.76666666666668 , 116.76666666666667
162.3 , 122.9
160.96666666666667 , 128.3
161.38333333333333 , 133.21666666666667
161.15 , 140.18333333333334
161.55 , 146.51666666666668
160.4 , 152.86666666666667
159.43333333333334 , 157.5
161.35 , 161.78333333333333
164.3 , 165.16666666666666
165.48333333333332 , 168.45
167.96666666666667 , 171.56666666666666
169.66666666666666 , 175.4
170.65 , 179.08333333333334
174.4 , 181.93333333333334
179.03333333333333 , 183.9
182.36666666666667 , 184.3
187.36666666666667 , 185.03333333333333
189.8 , 185.93333333333334
193.71666666666667 , 188.55
196.8 , 190
198.4 , 195
200 , 200
