-0.5 , 3.0555555555555554, 50
 -3 , 8.444444444444445, 68
 -5.5 , 14.722222222222221, 187
 -8 , 21.666666666666668, 285
 -10.5 , 29.166666666666668, 315
 -13 , 36.666666666666664, 445
 -15.5 , 44.166666666666664, 555
 -18 , 51.666666666666664, 565
 -20.5 , 59.166666666666664, 735
 -23 , 66.66666666666667, 780
 -25.5 , 74.16666666666667, 825
 -28 , 81.66666666666667, 975
 -30.5 , 89.16666666666667, 1025
 -33 , 96.66666666666667, 1125
 -33.54761904761905 , 103.61111111111111, 1270
 -28.142857142857142 , 109.77777777777777, 1281
 -28.642857142857142 , 116.27777777777777, 1358
 -29 , 123.11111111111111, 1452
 -31.5 , 129.05555555555554, 1557
 -31.952380952380953 , 134.88888888888889, 1617
 -32.54761904761905 , 141.27777777777777, 1684
 -35 , 147.66666666666666, 1756
 -37.45238095238095 , 154.38888888888889, 1836
 -36 , 161.33333333333334, 1907
 -38.5 , 168.16666666666666, 2071
 -39 , 175, 2076
 -41.5 , 181.83333333333334, 2185
 -44 , 187.55555555555554, 2256
 -44.54761904761905 , 193.94444444444446, 2383
 -47 , 200.66666666666666, 2481
 -47.5 , 207.27777777777777, 2497
 -48.04761904761905 , 212.88888888888889, 2563
 -50.5 , 218.61111111111111, 2651
 -51 , 224, 2712
 -53.404761904761905 , 230.61111111111111, 2808
 -52.04761904761905 , 235.44444444444446, 2906
 -50.5 , 240.27777777777777, 2938
 -51.04761904761905 , 243.11111111111111, 3013
 -49.595238095238095 , 248.61111111111111, 3088
 -49.857142857142854 , 254.11111111111111, 3187
 -50.5 , 258.94444444444446, 3210
 -51 , 262.3333333333333, 3287
 -47.54761904761905 , 265.72222222222223, 3334
 -44.095238095238095 , 269.55555555555554, 3359
 -44.54761904761905 , 273.1666666666667, 3435
 -43.095238095238095 , 273, 3484
 -35.642857142857146 , 273.6111111111111, 3517
 -34 , 274, 3539
 -26.5 , 273.94444444444446, 3562
 -23 , 274.77777777777777, 3587
 -17.5 , 272.5, 3598
 -10 , 270, 3600
 -2.5 , 267.5, 3600
 5 , 265, 3600
 12.5 , 262.5, 3600
 20 , 260, 3600
 27.5 , 257.5, 3600
 35 , 255, 3600
 42.5 , 252.5, 3600
 50 , 250, 3600
 57.5 , 247.5, 3600
 65 , 245, 3600
 72.5 , 242.5, 3600
 80 , 240, 3600
 87.5 , 237.5, 3600
 95 , 235, 3600
 102.5 , 232.5, 3600
 110 , 230, 3600
 117.5 , 227.5, 3600
 125 , 225, 3600
 132.5 , 222.5, 3600
 140 , 220, 3600
 147.5 , 217.5, 3600
 155 , 215, 3600
 162.5 , 212.5, 3600
 170 , 210, 3600
 177.5 , 207.5, 3600
 185 , 205, 3600
 192.5 , 202.5, 3600
 200 , 200, 3600
 
