200
Taste 1 , Taste 0
1.8333333333333333 , 2.3666666666666667
7.983333333333333 , 7.216666666666667
15.366666666666667 , 13.5
22.566666666666666 , 20.233333333333334
29.05 , 28.483333333333334
35.55 , 36.983333333333334
43.6 , 43.733333333333334
49.35 , 52.983333333333334
56.1 , 61.233333333333334
63.35 , 68.98333333333333
70.1 , 76.83333333333333
77.35 , 83.98333333333333
85.85 , 90.08333333333333
94.35 , 96.38333333333334
101.1 , 103.9
108.31666666666666 , 111.15
116.98333333333333 , 116.08333333333333
123.7 , 122.7
133.03333333333333 , 127.43333333333334
139.3 , 134.76666666666668
146.78333333333333 , 141.61666666666667
154.35 , 147.58333333333334
160.65 , 154.01666666666668
167.73333333333332 , 159.73333333333332
175.5 , 165.03333333333333
182.98333333333332 , 171.88333333333333
189.76666666666668 , 178.7
198.36666666666667 , 183.9
205.5 , 190.16666666666666
212.38333333333333 , 196.95
217.43333333333334 , 203.5
225.25 , 208.15
231.3 , 214.03333333333333
237 , 221.6
242.65 , 227.68333333333334
245.86666666666667 , 233.13333333333333
250.76666666666668 , 239.36666666666667
254.81666666666666 , 244.85
259.5 , 249.96666666666667
263.03333333333336 , 256.3666666666667
266.9166666666667 , 261.21666666666664
269.6333333333333 , 264.96666666666664
273.65 , 268.21666666666664
276.68333333333334 , 269.65
277.1666666666667 , 271.43333333333334
277.06666666666666 , 273.26666666666665
276.1333333333333 , 273.26666666666665
274.18333333333334 , 272.55
272.45 , 271.21666666666664
271.93333333333334 , 268.6666666666667
269.93333333333334 , 268.2
267.6 , 267.2
265.51666666666665 , 264.95
263.1 , 263.56666666666666
260.9166666666667 , 261.48333333333335
258.6666666666667 , 260.1333333333333
256.1666666666667 , 257.6333333333333
253.58333333333334 , 255.55
251.33333333333334 , 253.46666666666667
249.66666666666666 , 250.13333333333333
246.83333333333334 , 247.96666666666667
244.41666666666666 , 245.58333333333334
242.58333333333334 , 242.41666666666666
239.33333333333334 , 240.66666666666666
236.83333333333334 , 238.16666666666666
234.58333333333334 , 235.41666666666666
231.66666666666666 , 233.33333333333334
229.16666666666666 , 230.83333333333334
226.91666666666666 , 228.08333333333334
224.58333333333334 , 225.41666666666666
222.16666666666666 , 222.83333333333334
220.08333333333334 , 219.91666666666666
217.33333333333334 , 217.66666666666666
214.91666666666666 , 215.08333333333334
213.08333333333334 , 211.91666666666666
210.08333333333334 , 209.91666666666666
207.5 , 207.5
204.5 , 205.5
201.5 , 203.5
200 , 200
