700
Taste 1 , Taste 0
2.5952380952380953 , -0.05555555555555555
9.30952380952381 , -2.1666666666666665
16.44047619047619 , -4.805555555555555
23.214285714285715 , -7.722222222222222
31.607142857142858 , -9.527777777777779
39.23809523809524 , -11.88888888888889
46.20238095238095 , -14.805555555555555
54.416666666666664 , -16.75
63.88095238095238 , -17.72222222222222
72.0952380952381 , -19.666666666666668
79.5952380952381 , -22.166666666666668
86.02380952380952 , -25.5
94.05952380952381 , -27.583333333333332
101.91666666666667 , -29.805555555555557
109.5952380952381 , -32.166666666666664
116.86904761904762 , -34.80555555555556
122.9047619047619 , -38
130.4047619047619 , -39.94444444444444
137.14285714285714 , -42.44444444444444
144.0595238095238 , -44.02777777777778
149.92857142857142 , -46.05555555555556
156.51190476190476 , -46.19444444444444
163.01190476190476 , -46.80555555555556
169.29761904761904 , -48.80555555555556
175.95238095238096 , -50.111111111111114
181.92857142857142 , -52.72222222222222
189.45238095238096 , -52.94444444444444
195.25 , -54.69444444444444
202.53571428571428 , -56.47222222222222
210.07142857142858 , -58.611111111111114
216.5952380952381 , -59.388888888888886
222.77380952380952 , -59.25
229.92857142857142 , -58.166666666666664
236.10714285714286 , -57.583333333333336
242.02380952380952 , -58.5
247.67857142857142 , -59.361111111111114
253.07142857142858 , -58.5
258.6904761904762 , -57.166666666666664
262.4761904761905 , -58
266.14285714285717 , -57.333333333333336
270.5238095238095 , -54.888888888888886
275.4642857142857 , -53.638888888888886
278.3809523809524 , -50.77777777777778
279.3690476190476 , -48.083333333333336
279.9404761904762 , -46.52777777777778
278.4642857142857 , -42.083333333333336
277.45238095238096 , -38.833333333333336
276.7857142857143 , -31.27777777777778
274.79761904761904 , -24.63888888888889
272.5833333333333 , -15.472222222222221
270.0833333333333 , -9.63888888888889
267.70238095238096 , -4.083333333333333
265.85714285714283 , 4.111111111111111
263.7738095238095 , 10.63888888888889
261.92857142857144 , 17.166666666666668
260.4047619047619 , 25.833333333333332
257.85714285714283 , 30
255.83333333333334 , 40.833333333333336
253.27380952380952 , 47.916666666666664
250.83333333333334 , 55.833333333333336
248.27380952380952 , 62.916666666666664
245.89285714285714 , 71.25
243.39285714285714 , 78.75
240.89285714285714 , 86.25
238.51190476190476 , 94.58333333333333
235.95238095238096 , 101.66666666666667
233.27380952380952 , 107.91666666666667
230.77380952380952 , 115.41666666666667
227.97619047619048 , 120.83333333333333
225.71428571428572 , 130
222.85714285714286 , 135
220.23809523809524 , 141.66666666666666
217.67857142857142 , 148.75
215.17857142857142 , 156.25
212.79761904761904 , 164.58333333333334
209.9404761904762 , 169.58333333333334
207.61904761904762 , 178.33333333333334
205 , 185
202.20238095238096 , 190.41666666666666
200 , 200
